Price,Close,High,Low,Open,Volume,SMA_10,SMA_30,EMA_10,MA20,Upper,Lower,RSI,EMA_12,EMA_26,MACD,Signal,Histograma
2025-04-03,2.859999895095825,3.130000114440918,2.75,3.0299999713897705,32700,4.0499999761581424,4.1543333530426025,3.578639344700222,4.071000003814698,5.981810196597896,2.1601898110314997,42.1813382914373,3.6788457792713873,4.049228791815425,-0.3703830125440377,-0.19241593543484542,-0.1779670771091923
2025-04-04,2.5399999618530273,2.7799999713897705,2.5,2.7699999809265137,40300,3.693999981880188,4.088666677474976,3.3897958205461864,3.9950000047683716,6.024856063759167,1.965143945777577,40.25316491606067,3.503638730437794,3.937434063670062,-0.4337953332322684,-0.24069181499433,-0.19310351823793837
2025-04-07,2.549999952316284,2.819000005722046,2.259999990463257,2.5299999713897705,43700,3.278999996185303,4.023666675885519,3.2371056626862043,3.9205000042915343,6.050313158937079,1.79068684964599,38.701298709341145,3.3569250722652537,3.834661166532745,-0.4777360942674913,-0.2881006708489623,-0.18963542341852901
2025-04-08,2.240000009536743,2.799999952316284,2.1700000762939453,2.799999952316284,43000,3.012999987602234,3.944000005722046,3.0558137257499385,3.83199999332428,6.089428397664319,1.5745715889842407,37.48427674464892,3.185090447230098,3.716538117866375,-0.5314476706362767,-0.3367700708064252,-0.19467759982985156
2025-04-09,2.440000057220459,2.4600000381469727,2.009999990463257,2.240000009536743,76400,2.862999987602234,3.877333339055379,2.943847604199124,3.7514999866485597,6.089580799621903,1.4134191736752162,39.45409540115405,3.070461156459384,3.621979743003714,-0.5515185865443302,-0.37971977395400625,-0.17179881259032392
2025-04-10,2.2200000286102295,2.430000066757202,2.059999942779541,2.430000066757202,20200,2.7419999837875366,3.811333346366882,2.8122389540920523,3.6639999866485597,6.09671901215787,1.2312809611392503,19.30379812495103,2.9396209829441293,3.518129393789382,-0.5785084108452527,-0.4194775013322556,-0.15903090951299714
2025-04-11,2.319999933242798,2.319999933242798,2.140000104904175,2.2200000286102295,19000,2.631999969482422,3.7426666736602785,2.7227409503012785,3.577499973773956,6.0746045607774075,1.0803953867705052,12.371134654103997,2.844294667605463,3.4293790633785237,-0.5850843957730607,-0.4525988802204166,-0.1324855155526441
2025-04-14,2.490000009536743,2.549999952316284,2.3299999237060547,2.5,20600,2.5709999799728394,3.6919999996821087,2.6804244156168173,3.497999978065491,6.028758913485591,0.9672410426453912,21.24105112428009,2.7897877971333527,3.3597954297606143,-0.5700076326272616,-0.47608063070178563,-0.09392700192547598
2025-04-15,2.569999933242798,2.630000114440918,2.490000009536743,2.490000009536743,8400,2.5459999799728394,3.6419999917348225,2.660347237003359,3.4119999766349793,5.946333434223164,0.8776665190467945,29.30513521177872,2.7559742796117286,3.3012920596481834,-0.5453177800364548,-0.48992806056871946,-0.055389719467735354
2025-04-16,2.380000114440918,2.549999952316284,2.3499999046325684,2.5299999713897705,11700,2.4609999895095824,3.5769999980926515,2.609375032901097,3.319499981403351,5.86315228785165,0.7758476749550516,32.44147242529664,2.6981321003546808,3.2330482118550528,-0.534916111500372,-0.49892567075505,-0.03599044074532198
2025-04-17,2.430000066757202,2.4649999141693115,2.380000114440918,2.380000114440918,4400,2.41800000667572,3.5200000047683715,2.576761402693116,3.233999991416931,5.776484420286325,0.6915155625475378,33.66336602500594,2.656881018262761,3.1735631640700266,-0.5166821458072657,-0.5024769657654932,-0.014205180041772514
2025-04-21,2.4200000762939453,2.4630000591278076,2.359999895095825,2.430000066757202,15600,2.406000018119812,3.465333342552185,2.5482593433478122,3.05,5.22529666506217,0.8747033349378297,37.500002191347406,2.6204377964214047,3.1177436760866133,-0.49730587966520856,-0.5014427485454362,0.004136868880227684
2025-04-22,2.680000066757202,2.799999952316284,2.5,2.5899999141693115,89400,2.419000029563904,3.4200000127156573,2.5722122021495193,2.8490000128746034,4.185372199951974,1.512627825797233,47.407409696749205,2.629601222626912,3.0853182235436942,-0.45571700091678213,-0.49229759901970543,0.0365805981029233
2025-04-23,2.75,2.861999988555908,2.609999895095825,2.6500000953674316,34000,2.4700000286102295,3.378000005086263,2.604537256304152,2.7415000081062315,3.6654566145184653,1.8175434016939975,39.830506591062374,2.6481241114535408,3.060479836614532,-0.41235572516099106,-0.47630922424796257,0.06395349908697151
2025-04-24,2.8499999046325684,2.8499999046325684,2.609999895095825,2.690000057220459,14500,2.5110000133514405,3.3379999955495196,2.6491668287275,2.687000000476837,3.42270874479553,1.9512912561581444,49.760765713984554,2.679181925788776,3.0448887305417935,-0.3657068047530174,-0.45418874034897355,0.08848193559595613
2025-04-25,2.9000000953674316,3.2249999046325684,2.809999942779541,2.880000114440918,41700,2.5790000200271606,3.3023333311080934,2.6947728772074875,2.660500001907349,3.317493935495509,2.0035060683191888,59.890115216452664,2.7131539518778003,3.0341562390473964,-0.3210022871695961,-0.4275514497130981,0.106549162543502
2025-04-28,2.680000066757202,2.9000000953674316,2.5899999141693115,2.8499999046325684,159000,2.615000033378601,3.256666660308838,2.6920869116710717,2.6235000014305117,3.1753304054870073,2.071669597374016,53.201973683283306,2.708053354166939,3.007922448507382,-0.2998690943404432,-0.40201497863856717,0.10214588429812399
2025-04-29,2.680000066757202,2.7799999713897705,2.6500000953674316,2.6700000762939453,29900,2.634000039100647,3.209999998410543,2.6898893035049136,2.602500009536743,3.108001299437762,2.096998719635724,62.790700898034174,2.70373746379621,2.9836319017110724,-0.27989443791486224,-0.3775908704938262,0.09769643257896399
2025-04-30,2.799999952316284,2.950000047683716,2.680000066757202,2.680000066757202,19400,2.6570000410079957,3.1603333314259845,2.709909421470617,2.6015000104904176,3.1052658066505403,2.097734214330295,60.975609046940406,2.7185470774146827,2.9700295350892363,-0.2514824576745536,-0.35236918792997174,0.10088673025541817
2025-05-01,3.0,3.059999942779541,2.869999885559082,2.940000057220459,45300,2.7190000295639036,3.119333330790202,2.762653163021414,2.5900000095367433,3.041103889035755,2.1388961300377316,74.07407843472575,2.761847527043193,2.9722495695270705,-0.2104020424838775,-0.3239757588407529,0.11357371635687541
2025-05-02,2.990000009536743,3.109999895095825,2.930000066757202,3.0299999713897705,16800,2.7750000238418577,3.08100000222524,2.803988953296928,2.596500015258789,3.0673011093148626,2.1256989212027158,71.89543115124715,2.7969479089652776,2.9735644169351945,-0.1766165079699169,-0.2945039086665857,0.11788740069666881
2025-05-05,3.0399999618530273,3.0999999046325684,2.9200000762939453,2.9200000762939453,5700,2.837000012397766,2.9790000041325886,2.8469000457616733,2.621500015258789,3.1311655154439326,2.1118345150736455,69.50354981689955,2.8343405324864697,2.9784855684105898,-0.1441450359241201,-0.2644321341180926,0.12028709819397249
2025-05-06,2.9800000190734863,3.0899999141693115,2.8940000534057617,2.940000057220459,6900,2.8670000076293944,2.8550000111262004,2.8711000409092753,2.6430000185966493,3.175722889325574,2.1102771478677247,64.74820847257524,2.8567496842690874,2.9785977499411747,-0.12184806567208728,-0.23591532042889155,0.11406725475680426
2025-05-07,2.7009999752044678,2.9600000381469727,2.7009999752044678,2.9600000381469727,12100,2.8621000051498413,2.7817000071207683,2.840172756235674,2.6660500168800354,3.164119724532723,2.1679803092273477,60.85192334817741,2.832788190566838,2.9580349518125297,-0.12524676124569156,-0.21378160859225157,0.08853484734656
2025-05-08,2.8399999141693115,2.950000047683716,2.7290000915527344,2.7300000190734863,24800,2.8611000061035154,2.74503333568573,2.840141330405426,2.686050009727478,3.1779868473960127,2.1941131720589437,63.073976062042355,2.83389768650568,2.94929161569081,-0.1153939291851298,-0.19410407271082722,0.07871014352569741
2025-05-09,2.744999885559082,2.8399999141693115,2.7200000286102295,2.8399999141693115,8000,2.8455999851226808,2.7221999963124595,2.8228428858879093,2.7123000025749207,3.1528738051465743,2.271726200003267,59.83060596689774,2.8202211017446652,2.9341588949403117,-0.11393779319564645,-0.17807081680779108,0.06413302361214462
2025-05-12,2.7699999809265137,2.9000000953674316,2.6500000953674316,2.809999942779541,21700,2.8545999765396117,2.700533326466878,2.813235084985837,2.7348000049591064,3.1351432786215554,2.3344567312966573,53.173480791919594,2.8124947754649496,2.921998975383734,-0.10950419991878446,-0.16435749342998976,0.0548532935112053
2025-05-13,2.7899999618530273,2.819999933242798,2.690000057220459,2.819999933242798,12300,2.8655999660491944,2.6901999950408935,2.809010517143508,2.7498000025749207,3.1336653842840914,2.36593462086575,51.46198687721863,2.8090340349092693,2.912221270677756,-0.10318723576848665,-0.15212344189768914,0.04893620612920249
2025-05-14,2.7260000705718994,2.819999933242798,2.7049999237060547,2.7899999618530273,3800,2.8581999778747558,2.687066666285197,2.7939177086759424,2.7576000094413757,3.1323129713747333,2.382887047508018,45.345351634285954,2.7962595788573665,2.8984271077069517,-0.10216752884958513,-0.14213225928806836,0.039964730438483226
2025-05-15,2.9149999618530273,2.994999885559082,2.75,2.75,120800,2.849699974060059,2.6765666643778485,2.8159326637990487,2.784350001811981,3.119902457738627,2.448797545885335,50.50985279959546,2.814527330087468,2.899654726532587,-0.08512739644511891,-0.13073128671947848,0.04560389027435957
2025-05-16,2.880000114440918,3.299999952316284,2.759999990463257,2.9000000953674316,1123100,2.8386999845504763,2.677233338356018,2.8275812911884795,2.806850004196167,3.100031627857123,2.5136683805352105,57.77605442323169,2.8246000661418447,2.898198829340611,-0.07359876319876646,-0.11930478201533608,0.04570601881656962
2025-05-19,3.069999933242798,3.0799999237060547,2.6649999618530273,2.7300000190734863,99200,2.8416999816894535,2.6949000040690105,2.871657407925628,2.83934999704361,3.0934773931461708,2.585222600941049,63.211383361412665,2.8623538918496836,2.9109248370370695,-0.04857094518738592,-0.10515801464974606,0.05658706946236014
2025-05-20,3.059999942779541,3.1700000762939453,2.9049999713897705,3.0,53500,2.849699974060059,2.711900003751119,2.905901505171794,2.8583499908447267,3.11905045896415,2.5976495227253036,59.516840893235724,2.8927609766081233,2.9219674374624374,-0.02920646085431411,-0.08996770389065967,0.06076124303634556
2025-05-21,2.9600000381469727,3.1489999294281006,2.930000066757202,3.059999942779541,16600,2.8755999803543095,2.7359000047047934,2.9157376020763714,2.868849992752075,3.1280879438676767,2.6096120416364736,48.42022182356036,2.9031054476141,2.9247846671427733,-0.021679219528673244,-0.07631000701826238,0.05463078748958913
2025-05-22,2.9619998931884766,3.049999952316284,2.7200000286102295,2.9200000762939453,21900,2.887799978256226,2.7532999992370604,2.9241489277331176,2.8744499921798705,3.136793630191983,2.612106354167758,48.88711706833655,2.9121661315486196,2.9275413505535663,-0.01537521900494676,-0.06412304941559926,0.048747830410652504
2025-05-23,2.990000009536743,3.0980000495910645,2.861999988555908,2.9000000953674316,15700,2.912299990653992,2.7789666652679443,2.936121851697413,2.878949987888336,3.146180964439983,2.611719011336689,47.977347136670424,2.924140574316023,2.9321679178856535,-0.008027343569630307,-0.05290390824640548,0.04487656467677517
2025-05-27,2.9800000190734863,3.0999999046325684,2.9600000381469727,3.049999952316284,6500,2.9332999944686895,2.800966668128967,2.944099700311244,2.8939499855041504,3.147488694082709,2.6404112769255916,50.0,2.9327343350479405,2.9357110364921595,-0.002976701444219021,-0.04291846688596819,0.03994176544174917
2025-05-28,3.0,3.0899999141693115,2.9200000762939453,3.0299999713897705,11700,2.9542999982833864,2.817966667811076,2.954263391163745,2.90994998216629,3.1464556645417643,2.673444299790816,66.12730532543127,2.943082898886719,2.9404731819371848,0.0026097169495340466,-0.033812830118867744,0.03642254706840179
2025-05-29,3.2200000286102295,3.380000114440918,3.0769999027252197,3.1500000953674316,60300,3.0036999940872193,2.839633337656657,3.002579143426742,2.9309499859809875,3.198851371436236,2.663048600525739,68.84922286851771,2.9856855342287973,2.9611788742833363,0.024506659945461085,-0.02214893210600198,0.046655592051463066
2025-05-30,3.069999933242798,3.2100000381469727,3.052000045776367,3.2100000381469727,12000,3.019199991226196,2.8626333316167196,3.0148374688478428,2.9344499826431276,3.2079208345207846,2.6609791307654707,65.28693342197215,2.998656980230951,2.9692396934655187,0.029417286765432316,-0.011835688331715121,0.04125297509714744
2025-06-02,3.200000047683716,3.299999952316284,3.0899999141693115,3.0899999141693115,16600,3.0511999845504763,2.888299997647603,3.0485033922725466,2.944949984550476,3.242469904513697,2.647430064587255,68.40754488976707,3.0296328367621457,2.986333053037237,0.043299783724908725,-0.0008085939203903523,0.044108377645299075
2025-06-03,3.299999952316284,3.359999895095825,3.0899999141693115,3.1500000953674316,32100,3.074199986457825,2.917633326848348,3.094230039553226,2.9579499840736387,3.2932760531480056,2.622623914999272,70.43270126272114,3.0712277776166284,3.009567638169018,0.061660139447610174,0.011685152753209752,0.049974986694400425
2025-06-04,3.299999952316284,3.359999895095825,3.119999885559082,3.2899999618530273,16200,3.098199987411499,2.9382999897003175,3.1316427509646907,2.973949980735779,3.3425887138069896,2.6053112476645683,74.23986932079274,3.106423496801191,3.0310811429206677,0.07534235388052313,0.02441659297867243,0.0509257609018507
2025-06-05,3.2699999809265137,3.490000009536743,3.1500000953674316,3.2699999809265137,52600,3.129199981689453,2.9556333223978677,3.156798610957749,3.002399981021881,3.3701684423609084,2.634631519682854,67.3170805459671,3.131589109743548,3.0487788346248044,0.08281027511874361,0.036095329406686666,0.04671494571205695
2025-06-06,3.2899999618530273,3.2950000762939453,3.0,3.2799999713897705,28000,3.161999988555908,2.970299990971883,3.1810170383932546,3.024899983406067,3.405666457108242,2.6441335097038916,70.297027132041,3.1559600100680836,3.066647066271339,0.08931294379674437,0.04673885228469821,0.042574091512046164
2025-06-09,3.2899999618530273,3.4000000953674316,3.11899995803833,3.319999933242798,11000,3.191999983787537,2.983299986521403,3.20083211538594,3.0521499872207642,3.426527348278282,2.6777726261632466,63.414636982969675,3.176581541111921,3.083191725203316,0.09338981590860529,0.05606904500947962,0.037320770899125666
2025-06-10,3.359999895095825,3.450000047683716,3.259999990463257,3.2750000953674316,44300,3.2299999713897707,3.005966647466024,3.229771711696828,3.0816499829292296,3.455396416824474,2.7079035490339853,67.04545423757929,3.204799749417137,3.1036960340842423,0.10110371533289486,0.06507597907416268,0.03602773625873218
2025-06-11,3.390000104904175,3.490000009536743,3.1540000438690186,3.3299999237060547,10100,3.268999981880188,3.029633315404256,3.258904146825436,3.111649990081787,3.4831421276708556,2.7401578524927186,76.54320805960585,3.2332921117997584,3.124903743033867,0.10838836876589131,0.07373845701250842,0.03464991175338289
2025-06-12,3.3499999046325684,3.440000057220459,3.2799999713897705,3.319999933242798,7600,3.281999969482422,3.047966647148132,3.275467011881278,3.1428499817848206,3.4813129070911466,2.8043870564784945,72.87734496335442,3.25124715685096,3.141577532781919,0.10966962406904113,0.08092469042381496,0.028744933645226164
2025-06-13,3.3499999046325684,3.450000047683716,3.2300000190734863,3.25,29500,3.309999966621399,3.0596333106358844,3.289018446926967,3.1645999789237975,3.497270412496805,2.83192954535079,71.95120213785765,3.2664398872789,3.157016226993078,0.10942366028582162,0.08662448439621631,0.02279917588960531
2025-06-16,3.315000057220459,3.3299999237060547,3.115999937057495,3.305000066757202,11000,3.321499967575073,3.070466645558675,3.293742376071238,3.1863499760627745,3.496813987267026,2.875885964858523,69.82248120020724,3.273910682654524,3.168718732935847,0.10519194971867707,0.09033797746070847,0.014853972257968598
2025-06-17,3.2200000286102295,3.2790000438690186,3.1600000858306885,3.1700000762939453,4100,3.3134999752044676,3.0764666477839153,3.2803346765328727,3.1938499808311462,3.4996922270072237,2.8880077346550688,61.95651920396209,3.2656167358784787,3.1725173474302455,0.09309938844823318,0.09089025965821342,0.0022091287900197626
2025-06-18,3.3299999237060547,3.3299999237060547,3.068000078201294,3.1500000953674316,17300,3.3164999723434447,3.0881333112716676,3.289364721473451,3.207349979877472,3.5121496561506262,2.9025503036043174,56.79011546226558,3.275521841698106,3.1841827234506757,0.09133911824743013,0.09098003137605676,0.0003590868713733708
2025-06-20,3.369999885559082,3.4049999713897705,3.200000047683716,3.369999885559082,7200,3.3264999628067016,3.110433308283488,3.304025660398111,3.2278499722480776,3.517370994852583,2.938328949643572,71.42856656288645,3.290056925369025,3.197946957680928,0.09210996768809698,0.09120601863846481,0.0009039490496321745
2025-06-23,3.369999885559082,3.4700000286102295,3.200000047683716,3.2699999809265137,23900,3.334499955177307,3.12809997399648,3.316020974063742,3.2482499718666076,3.5155419039900773,2.980958039743138,64.91226822678877,3.302355842321341,3.2106916190052357,0.09166422331610535,0.09129765957399293,0.00036656374211242737
2025-06-24,3.4019999504089355,3.630000114440918,3.190000057220459,3.190000057220459,22500,3.3456999540328978,3.149999976158142,3.3316535152174134,3.2688499689102173,3.5150088632260936,3.022691074594341,60.15936046840216,3.317685705104048,3.2248626065166213,0.09282309858742677,0.0916027473766797,0.001220351210747067
2025-06-25,3.430000066757202,3.5480000972747803,3.3499999046325684,3.4800000190734863,5900,3.3526999711990357,3.171999979019165,3.3495347064064656,3.291349971294403,3.5066747024679277,3.0760252401208783,62.26415688476108,3.334964837666072,3.2400579739418496,0.0949068637242223,0.09226357064618822,0.002643293078034084
2025-06-26,3.5,3.5,3.390000104904175,3.4100000858306885,9500,3.363699960708618,3.1956666469573975,3.3768920325143807,3.316349971294403,3.503507401798702,3.129192540790104,70.175434193564,3.3603548626405226,3.2593129388350457,0.10104192380547694,0.09401924127804596,0.007022682527430976
2025-06-27,3.4200000762939453,3.609999895095825,3.3499999046325684,3.609999895095825,13400,3.370699977874756,3.2187999804814655,3.3847298586561196,3.326349973678589,3.5132034625121853,3.1394964848449924,60.31746752588162,3.369531049356434,3.2712156897579274,0.09831535959850646,0.09487846494213807,0.003436894656368386
2025-06-30,3.4100000858306885,3.430000066757202,3.0999999046325684,3.0999999046325684,23900,3.376699995994568,3.235299984614054,3.3893244454151317,3.343349981307983,3.489417426232906,3.1972825363830606,59.37500814907115,3.375757054967858,3.2814960153929467,0.09426103957491128,0.09475497986869272,-0.0004939402937814419
2025-07-01,3.4100000858306885,3.6500000953674316,3.2799999713897705,3.359999895095825,4200,3.3861999988555906,3.2529666503270467,3.3930836527634143,3.353849983215332,3.4860640041928623,3.221635962237802,54.38598032252587,3.3810252135621397,3.2910148354253717,0.09001037813676804,0.09380605952230779,-0.003795681385539748
2025-07-02,3.5399999618530273,3.5399999618530273,3.4000000953674316,3.4600000381469727,7900,3.4181999921798707,3.268633317947388,3.4197957089615256,3.3658499836921694,3.5193389432605526,3.212361024123786,61.19402188398408,3.4054828671453534,3.3094581781237165,0.09602468902163697,0.09424978542217363,0.0017749035994633344
2025-07-03,3.5399999618530273,3.5450000762939453,3.499000072479248,3.499000072479248,2200,3.439199995994568,3.2846333185831704,3.4416510276690717,3.377849984169006,3.5464457800845746,3.209254188253438,65.0793782948142,3.426177804792688,3.3265353472888504,0.09964245750383771,0.09532831983850645,0.004314137665331258
2025-07-07,3.25,3.5999999046325684,3.240000009536743,3.440000057220459,38100,3.4272000074386595,3.2942999839782714,3.4068053862746948,3.3768499851226808,3.5483514484846594,3.205348521760702,44.56522020816025,3.3990735271322743,3.3208660623044914,0.07820746482778285,0.09190414883636173,-0.013696684008578888
2025-07-08,3.319999933242798,3.4800000190734863,3.2699999809265137,3.309999942779541,12200,3.422200012207031,3.3062333186467487,3.3910225766325315,3.378349983692169,3.547156677021247,3.2095432903630914,50.261773700000425,3.3869083588415854,3.320801904596218,0.06610645424536754,0.08674460991816291,-0.020638155672795366
2025-07-09,3.4000000953674316,3.490000009536743,3.365000009536743,3.450000047683716,9100,3.422000026702881,3.3198999881744387,3.3926548527661495,3.3838499903678896,3.5476294140117055,3.2200705667240737,59.57447348163482,3.388922472153254,3.3266684372459374,0.0622540349073164,0.0818464949159936,-0.019592460008677204
2025-07-10,3.4700000286102295,3.609999895095825,3.319999933242798,3.3299999237060547,14500,3.4260000228881835,3.3362333218256635,3.4067176120105276,3.3893499970436096,3.557097033236261,3.221602960850958,57.77778484203307,3.4013959423774036,3.3372855921618108,0.06411035021559286,0.07829926597591345,-0.014188915760320595
2025-07-11,3.5350000858306885,3.812999963760376,3.2639999389648438,3.4100000858306885,48700,3.4295000314712523,3.3540666580200194,3.4300416981596475,3.396599996089935,3.576554873310958,3.2166451188689122,58.91893020418167,3.4219504259856013,3.3519311102113574,0.07001931577424392,0.07664327593557954,-0.006623960161335624
2025-07-14,3.9000000953674316,4.099999904632568,3.5,3.5199999809265137,101000,3.4775000333786013,3.376733326911926,3.515488679470154,3.4241000056266784,3.710617362741244,3.1375826485121125,70.54264439849393,3.4954965289674216,3.3925288128155113,0.10296771615191025,0.08190816397884569,0.021059552173064558
2025-07-15,3.553999900817871,4.090000152587891,3.553999900817871,3.819999933242798,38900,3.491900014877319,3.3928666591644285,3.5224907197151936,3.4343000054359436,3.724214798195459,3.1443852126764282,54.738152797167025,3.504497047713645,3.40448963414902,0.10000741356462495,0.08552801389600154,0.01447939966862341
2025-07-16,3.5,3.9600000381469727,3.5,3.75,31100,3.5009000062942506,3.4028666575749713,3.5184014979487945,3.443550002574921,3.7292119489892626,3.157888056160579,52.14723737935543,3.503805194219238,3.4115644760639072,0.09224071815533064,0.08687055474786737,0.005370163407463269
2025-07-17,3.6500000953674316,3.6559998989105225,3.5799999237060547,3.6449999809265137,5600,3.511900019645691,3.41453332901001,3.542328515661274,3.4650500059127807,3.7445288812363886,3.1855711305891727,54.385967602959184,3.5262967174728064,3.4292263737900943,0.09707034368271206,0.08891051253483631,0.008159831147875746
2025-07-18,3.5869998931884766,3.9600000381469727,3.4000000953674316,3.755000114440918,60100,3.516600012779236,3.4240999937057497,3.5504505843025838,3.477900004386902,3.7548555962706702,3.2009444125031337,54.93206691266165,3.5356356675829095,3.440913301152938,0.09472236642997167,0.0900728833138634,0.004649483116108272
2025-07-21,3.5950000286102295,4.070000171661377,3.5950000286102295,3.619999885559082,90500,3.551100015640259,3.43493332862854,3.5585504832676103,3.489150011539459,3.7659302307219704,3.212369792356948,55.47013282914372,3.544768646202497,3.452327132816441,0.09244151338605633,0.090546609328302,0.001894904057754332
2025-07-22,3.640000104904175,3.759999990463257,3.5999999046325684,3.5999999046325684,1900,3.5831000328063967,3.446600000063578,3.5733595053833493,3.502650022506714,3.7812928304339954,3.2240072145794323,56.62442246001201,3.559419639848909,3.4662288344525694,0.09319080539633973,0.09107544854190955,0.002115356854430178
2025-07-23,3.7950000762939453,3.9000000953674316,3.619999885559082,3.640000104904175,10000,3.622600030899048,3.463433337211609,3.6136577910034577,3.5223000288009643,3.825411708908766,3.2191883486931627,57.24020507510517,3.5956627839173763,3.4905822597741527,0.10508052414322355,0.09387646366217235,0.0112040604810512
2025-07-24,3.802000045776367,3.802000045776367,3.700000047683716,3.700000047683716,1400,3.6558000326156614,3.478166675567627,3.6479018373258048,3.5409000277519227,3.8650857762349657,3.2167142792688797,57.409502109895804,3.627406978049529,3.513650243922465,0.113756734127064,0.09785251775515069,0.015904216371913305
2025-07-25,3.75,3.940000057220459,3.740000009536743,3.799999952316284,4300,3.6773000240325926,3.490166672070821,3.666465139630204,3.5534000277519224,3.889987510347995,3.21681254515585,66.33986194791319,3.6462674429649864,3.5311576332615418,0.11510980970344464,0.10130397614480949,0.013805833558635155
2025-07-28,3.7699999809265137,3.9000000953674316,3.759999990463257,3.8310000896453857,6700,3.664300012588501,3.504166674613953,3.685289656229533,3.570900022983551,3.9146036529188475,3.2271963930482546,65.2026967705414,3.665303218035991,3.5488496590145027,0.11645355902148813,0.10433389272014523,0.012119666301342896
2025-07-29,3.5899999141693115,3.799999952316284,3.4639999866485596,3.75,7600,3.667900013923645,3.512166674931844,3.6679642485822197,3.579900014400482,3.915187447729037,3.244612581071927,56.01265006217741,3.653718094364194,3.5518978260630067,0.10182026830118707,0.1038311678363536,-0.0020108995351665326
2025-07-30,3.319999933242798,3.4600000381469727,3.119999885559082,3.4600000381469727,18400,3.6499000072479246,3.5123333374659222,3.604698009429597,3.575400006771088,3.922496524240674,3.2283034893015015,45.78651580044856,3.602376838807056,3.534720204372621,0.0676566344344347,0.09659626115596984,-0.028939626721535133
2025-07-31,3.2899999618530273,3.6500000953674316,3.0999999046325684,3.2230000495910645,91800,3.613899993896484,3.5146666685740153,3.5474801825974938,3.5629000067710876,3.932632765608069,3.1931672479341064,42.979941558092904,3.5543188577372056,3.516592779000799,0.03772607873640643,0.08482222467205716,-0.04709614593565073
2025-08-01,3.2049999237060547,3.259999990463257,3.140000104904175,3.259999990463257,4400,3.5756999969482424,3.5105000019073485,3.485211044617232,3.546150004863739,3.9491108342698813,3.143189175457597,26.279867813635832,3.5005774832708747,3.493511826756744,0.007065656514130492,0.06927091104047182,-0.06220525452634133
2025-08-04,3.384999990463257,3.549999952316284,3.3459999561309814,3.380000114440918,103000,3.554699993133545,3.5110000054041546,3.466990852952873,3.5529000043869017,3.9391494587033242,3.166650550070479,43.495002113463336,3.482796330531241,3.4854739129572265,-0.002677582425985481,0.054881212347180366,-0.05755879477316585
2025-08-05,3.4000000953674316,3.4000000953674316,3.3580000400543213,3.390000104904175,58500,3.5306999921798705,3.512000012397766,3.4548107152100656,3.5569000124931334,3.9345553781656704,3.1792446468205964,46.03175203876156,3.470058448198347,3.479142519061686,-0.009084070863338845,0.04208815570507653,-0.05117222656841537
2025-08-06,3.4000000953674316,3.4000000953674316,3.2249999046325684,3.2249999046325684,4500,3.491199994087219,3.5119333505630492,3.4448451479659505,3.5569000124931334,3.9345553781656704,3.1792446468205964,38.73874493092308,3.459280240070514,3.473280117306556,-0.013999877236042124,0.030870549116852795,-0.04487042635289492
2025-08-07,3.259999990463257,3.390000104904175,3.2300000190734863,3.390000104904175,1200,3.4369999885559084,3.5062666813532513,3.411236937510915,3.546400010585785,3.9453077290746283,3.1474922920969415,36.22578932684641,3.428621740130936,3.4574815893922377,-0.028859849261301918,0.018924469441221857,-0.047784318702523775
2025-08-08,3.380000114440918,3.4000000953674316,3.256999969482422,3.259999990463257,10000,3.4,3.5022666851679483,3.4055575151345514,3.5386500120162965,3.9444533646984694,3.1328466593341235,41.724409886713616,3.4211414900247794,3.451742220877325,-0.030600730852545777,0.00901942938246833,-0.03962016023501411
2025-08-11,3.380000114440918,3.390000104904175,3.319999933242798,3.390000104904175,4000,3.3610000133514406,3.500933353106181,3.400910715008436,3.5126500129699707,3.8863339839325057,3.1389660420074357,39.63317774022993,3.414812047627262,3.4464279907709248,-0.03161594314366267,0.0008923548772421293,-0.032508298020904804
2025-08-12,3.2820000648498535,3.359999895095825,3.200000047683716,3.309999942779541,8400,3.330200028419495,3.496666685740153,3.3792905967977847,3.49905002117157,3.8859619554020894,3.11213808694105,28.571437107715,3.394379434892276,3.434248144406401,-0.03986870951412502,-0.007259858001031302,-0.03260885151309372
2025-08-13,3.359999895095825,3.450000047683716,3.1700000762939453,3.309999942779541,27700,3.3342000246047974,3.4950000127156575,3.3757831964883374,3.492050015926361,3.883923531146113,3.100176500706609,32.57097698377646,3.389090274923591,3.428748274087099,-0.039657999163507984,-0.01373948623352664,-0.025918512929981347
2025-08-14,3.433000087738037,3.440000057220459,3.1700000762939453,3.1700000762939453,13800,3.3485000371932983,3.491433350245158,3.386186267624646,3.4812000155448914,3.866623163165598,3.095776867924185,37.70365451700375,3.395845630741198,3.4290632232464278,-0.03321759250522982,-0.01763510748786728,-0.015582485017362542
2025-08-15,3.380000114440918,3.490000009536743,3.380000114440918,3.4100000858306885,3800,3.3660000562667847,3.4861000219980878,3.3850615125003314,3.4708500266075135,3.855427066561192,3.086272986653835,35.24963245319282,3.3934078590026933,3.425428918890464,-0.0320210598877706,-0.020512297967847943,-0.011508761919922655
2025-08-18,3.369999885559082,3.5,3.2899999618530273,3.2899999618530273,2500,3.364500045776367,3.4901000181833903,3.3823230348746494,3.459600019454956,3.842043382476502,3.07715665643341,40.45139316463436,3.389806632319061,3.421323064569621,-0.03151643225055967,-0.022713124824390286,-0.00880330742616938
